Monthly Income,Rent/Housing,Food & Groceries,Entertainment & Shopping,Travel & Transport,Savings/Investments,Financial Wellness Category,Personalized Recommendation
171836.0,41774.0,31967.0,9768.0,15148.0,41398.0,Thriving,Excellent! Consider investments for growth.
157326.0,38246.0,29268.0,8944.0,13869.0,35421.0,Thriving,Excellent! Consider investments for growth.
188502.0,45825.0,35068.0,10716.0,16617.0,32259.0,Stable,You're on track! Try to boost savings gradually.
76133.0,18508.0,14163.0,4328.0,6711.0,14270.0,Stable,You're on track! Try to boost savings gradually.
31116.0,,5788.0,1768.0,2743.0,1016.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
153515.0,37320.0,28559.0,8727.0,13533.0,59158.0,Thriving,Excellent! Consider investments for growth.
24135.0,5867.0,4490.0,1372.0,2127.0,3075.0,Stable,You're on track! Try to boost savings gradually.
101941.0,24782.0,18964.0,5795.0,8986.0,35351.0,Thriving,Excellent! Consider investments for growth.
55435.0,13476.0,10313.0,3151.0,4887.0,12195.0,Thriving,Excellent! Consider investments for growth.
42436.0,10316.0,7894.0,2412.0,3741.0,11118.0,Thriving,Excellent! Consider investments for growth.
104555.0,25417.0,19451.0,5944.0,9217.0,31771.0,Thriving,Excellent! Consider investments for growth.
184134.0,44764.0,34255.0,10468.0,16232.0,8101.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
183038.0,44497.0,34051.0,10405.0,16136.0,45065.0,Thriving,Excellent! Consider investments for growth.
79201.0,19254.0,14734.0,4502.0,6982.0,27629.0,Thriving,Excellent! Consider investments for growth.
31174.0,7578.0,5799.0,1772.0,2748.0,6726.0,Thriving,Excellent! Consider investments for growth.
32149.0,7815.0,5980.0,1827.0,2834.0,768.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
47605.0,11573.0,8856.0,2706.0,4196.0,10595.0,Thriving,Excellent! Consider investments for growth.
157469.0,38281.0,29295.0,8952.0,13882.0,37138.0,Thriving,Excellent! Consider investments for growth.
48179.0,11712.0,8963.0,,4247.0,11804.0,Thriving,Excellent! Consider investments for growth.
144123.0,35037.0,26812.0,8193.0,12705.0,38565.0,Thriving,Excellent! Consider investments for growth.
76985.0,18715.0,14322.0,4376.0,6786.0,11698.0,Stable,You're on track! Try to boost savings gradually.
164356.0,39955.0,30576.0,9343.0,14489.0,57126.0,Thriving,Excellent! Consider investments for growth.
28946.0,7036.0,5385.0,1645.0,2551.0,9395.0,Thriving,Excellent! Consider investments for growth.
128899.0,31336.0,23980.0,7327.0,11363.0,48819.0,Thriving,Excellent! Consider investments for growth.
170810.0,131397.11482801408,,9710.0,15058.0,22334.0,,You're on track! Try to boost savings gradually.
175026.0,42549.0,32561.0,9950.0,15429.0,52405.0,Thriving,Excellent! Consider investments for growth.
49300.0,,9171.0,2802.0,4346.0,10118.0,Thriving,Excellent! Consider investments for growth.
79189.0,19251.0,,4501.0,6981.0,17168.0,Thriving,Excellent! Consider investments for growth.
90342.0,76889.54306249325,16807.0,5135.0,7964.0,19592.0,Thriving,Excellent! Consider investments for growth.
113607.0,,21135.0,6458.0,10015.0,33903.0,Thriving,Excellent! Consider investments for growth.
197404.0,47990.0,36724.0,11222.0,17402.0,4825.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
109431.0,26603.0,20358.0,6221.0,,24396.0,Thriving,Excellent! Consider investments for growth.
180928.0,43984.0,33659.0,10285.0,15950.0,28162.0,Stable,You're on track! Try to boost savings gradually.
134752.0,32759.0,25068.0,7660.0,11879.0,35717.0,Thriving,Excellent! Consider investments for growth.
152822.0,37151.0,28430.0,8688.0,13472.0,4113.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
125400.0,,23329.0,7129.0,11054.0,30693.0,Thriving,Excellent! Consider investments for growth.
117359.0,28530.0,21833.0,6671.0,10346.0,44887.0,Thriving,Excellent! Consider investments for growth.
125373.0,30478.0,23324.0,7127.0,11052.0,37027.0,,Excellent! Consider investments for growth.
21252.0,18070.876387861186,3953.0,1208.0,1873.0,8142.0,Thriving,Excellent! Consider investments for growth.
190883.0,46404.0,35511.0,10851.0,16827.0,,Thriving,Excellent! Consider investments for growth.
107266.0,26077.0,19955.0,6098.0,9456.0,38553.0,Thriving,Excellent! Consider investments for growth.
148267.0,36044.0,27583.0,8429.0,13070.0,34845.0,Thriving,Excellent! Consider investments for growth.
174555.0,42435.0,32473.0,,15388.0,31243.0,Stable,You're on track! Try to boost savings gradually.
79353.0,19291.0,14762.0,4511.0,6995.0,992.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
181047.0,44013.0,33681.0,10292.0,15960.0,71921.0,Thriving,Excellent! Consider investments for growth.
81272.0,19757.0,15119.0,4620.0,7164.0,24182.0,Thriving,Excellent! Consider investments for growth.
172499.0,41935.0,32091.0,9806.0,15207.0,35164.0,,Excellent! Consider investments for growth.
93445.0,22717.0,17384.0,5312.0,8237.0,36364.0,Thriving,Excellent! Consider investments for growth.
183189.0,44534.0,34080.0,,16149.0,7218.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
179674.0,43679.0,33426.0,10214.0,15839.0,71216.0,Thriving,Excellent! Consider investments for growth.
54911.0,40519.509156164495,10215.0,3121.0,4840.0,3590.0,Stable,You're on track! Try to boost savings gradually.
55222.0,43480.8860626763,10273.0,3139.0,4868.0,17582.0,Thriving,Excellent! Consider investments for growth.
53307.0,12959.0,9917.0,3030.0,4699.0,13006.0,Thriving,Excellent! Consider investments for growth.
28512.0,6931.0,5304.0,1620.0,2513.0,5823.0,,Excellent! Consider investments for growth.
114297.0,27786.0,21263.0,6497.0,10076.0,15516.0,Stable,You're on track! Try to boost savings gradually.
114018.0,27718.0,21211.0,6481.0,10051.0,32499.0,Thriving,Excellent! Consider investments for growth.
156487.0,38042.0,29112.0,8896.0,13795.0,51472.0,Thriving,Excellent! Consider investments for growth.
193532.0,47048.0,36004.0,11002.0,17061.0,49454.0,Thriving,Excellent! Consider investments for growth.
114006.0,27715.0,21209.0,6481.0,10050.0,4647.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
123150.0,29938.0,22910.0,7001.0,10856.0,35478.0,Thriving,Excellent! Consider investments for growth.
126884.0,30846.0,23605.0,,11185.0,46066.0,Thriving,Excellent! Consider investments for growth.
20769.0,5049.0,3863.0,1180.0,1830.0,4193.0,Thriving,Excellent! Consider investments for growth.
169453.0,41195.0,31524.0,9633.0,14938.0,61344.0,Thriving,Excellent! Consider investments for growth.
114071.0,,21221.0,6484.0,10056.0,4196.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
157050.0,38179.0,29217.0,8928.0,13845.0,51631.0,Thriving,Excellent! Consider investments for growth.
22869.0,5559.0,4254.0,1300.0,2016.0,,Stable,You're on track! Try to boost savings gradually.
53787.0,47122.582257532566,10006.0,3057.0,4741.0,17751.0,Thriving,Excellent! Consider investments for growth.
158877.0,,29557.0,9032.0,14006.0,42306.0,Thriving,Excellent! Consider investments for growth.
197900.0,48110.0,36816.0,11250.0,17446.0,68227.0,Thriving,Excellent! Consider investments for growth.
56059.0,13628.0,10429.0,3186.0,4942.0,16139.0,,Excellent! Consider investments for growth.
139156.0,33829.0,25888.0,7911.0,12267.0,40493.0,,Excellent! Consider investments for growth.
143855.0,34972.0,26762.0,,12681.0,41717.0,Thriving,Excellent! Consider investments for growth.
,10009.0,7659.0,2340.0,3629.0,12636.0,Thriving,Excellent! Consider investments for growth.
38017.0,9242.0,7072.0,2161.0,3351.0,12119.0,,Excellent! Consider investments for growth.
73441.0,17853.0,13662.0,4175.0,6474.0,7670.0,Stable,You're on track! Try to boost savings gradually.
55046.0,13382.0,10240.0,3129.0,4852.0,3658.0,Stable,You're on track! Try to boost savings gradually.
167992.0,40839.0,31252.0,9550.0,14809.0,,Stable,You're on track! Try to boost savings gradually.
100623.0,24462.0,18719.0,5720.0,8870.0,17752.0,Stable,You're on track! Try to boost savings gradually.
128872.0,31329.0,23975.0,7326.0,11361.0,22370.0,Stable,You're on track! Try to boost savings gradually.
147738.0,35915.0,27484.0,8398.0,13024.0,45370.0,Thriving,Excellent! Consider investments for growth.
83878.0,20391.0,15604.0,4768.0,7394.0,63.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
159401.0,38751.0,,9062.0,14052.0,47789.0,,Excellent! Consider investments for growth.
125983.0,30627.0,23437.0,7162.0,11106.0,19694.0,Stable,You're on track! Try to boost savings gradually.
71934.0,17487.0,13382.0,,6341.0,26123.0,Thriving,Excellent! Consider investments for growth.
40581.0,9865.0,,2307.0,3577.0,9654.0,Thriving,Excellent! Consider investments for growth.
187516.0,45586.0,34885.0,10660.0,16530.0,71054.0,Thriving,Excellent! Consider investments for growth.
149038.0,36232.0,27726.0,8472.0,13138.0,56642.0,Thriving,Excellent! Consider investments for growth.
77775.0,67360.89553607328,14469.0,4421.0,6856.0,93795.96856808274,Thriving,Excellent! Consider investments for growth.
196308.0,47723.0,36520.0,11160.0,17306.0,73771.0,Thriving,Excellent! Consider investments for growth.
,34957.0,26751.0,8174.0,12676.0,33821.0,Thriving,Excellent! Consider investments for growth.
193629.0,47072.0,36022.0,11007.0,17069.0,49075.0,Thriving,Excellent! Consider investments for growth.
52371.0,12731.0,9742.0,,,2539.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
197832.0,48094.0,36804.0,11246.0,17440.0,15156.0,Stable,You're on track! Try to boost savings gradually.
151886.0,128083.22763272867,28256.0,8634.0,13389.0,57622.0,Thriving,Excellent! Consider investments for growth.
43624.0,10605.0,8115.0,2480.0,3845.0,16600.0,Thriving,Excellent! Consider investments for growth.
87584.0,21292.0,16293.0,4979.0,7721.0,27861.0,,Excellent! Consider investments for growth.
87779.0,21339.0,16330.0,4990.0,7738.0,1172.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
167977.0,40836.0,,,14808.0,50383.0,Thriving,Excellent! Consider investments for growth.
53142.0,12919.0,9886.0,3021.0,4684.0,,Stable,You're on track! Try to boost savings gradually.
38047.0,9249.0,7078.0,2162.0,3354.0,8268.0,Thriving,Excellent! Consider investments for growth.
,10076.0,7710.0,2356.0,,10103.0,Thriving,Excellent! Consider investments for growth.
98859.0,77342.28810965344,18391.0,5620.0,8715.0,16496.0,Stable,You're on track! Try to boost savings gradually.
147309.0,35811.0,27405.0,8374.0,12986.0,46282.0,Thriving,Excellent! Consider investments for growth.
91229.0,22178.0,,5186.0,8042.0,23168.0,Thriving,Excellent! Consider investments for growth.
130169.0,31644.0,24216.0,7400.0,11475.0,10082.0,Stable,You're on track! Try to boost savings gradually.
185838.0,45178.0,34572.0,10564.0,16383.0,38483.0,Thriving,Excellent! Consider investments for growth.
66850.0,16251.0,12436.0,3800.0,5893.0,26612.0,Thriving,Excellent! Consider investments for growth.
176921.0,43010.0,32913.0,10058.0,15596.0,60237.0,Thriving,Excellent! Consider investments for growth.
165271.0,40178.0,30746.0,9395.0,14569.0,44149.0,Thriving,Excellent! Consider investments for growth.
171426.0,41674.0,31891.0,,15112.0,63584.0,Thriving,Excellent! Consider investments for growth.
184608.0,44879.0,34344.0,10495.0,16274.0,18179.0,Stable,You're on track! Try to boost savings gradually.
42911.0,10431.0,7983.0,2439.0,3782.0,11162.0,Thriving,Excellent! Consider investments for growth.
150608.0,36613.0,28018.0,8562.0,13277.0,1299.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
38489.0,9356.0,7160.0,2188.0,3393.0,909.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
44596.0,10841.0,8296.0,2535.0,3931.0,17525.0,Thriving,Excellent! Consider investments for growth.
164539.0,40000.0,30610.0,9354.0,14505.0,58258.0,Thriving,Excellent! Consider investments for growth.
75426.0,18336.0,14032.0,,,96431.45106872507,Thriving,Excellent! Consider investments for growth.
156198.0,37972.0,29058.0,8879.0,13770.0,33398.0,Thriving,Excellent! Consider investments for growth.
65603.0,15948.0,12204.0,3729.0,5783.0,17383.0,Thriving,Excellent! Consider investments for growth.
24324.0,5913.0,4525.0,1382.0,2144.0,8674.0,Thriving,Excellent! Consider investments for growth.
188553.0,45838.0,35077.0,10719.0,16622.0,37758.0,Thriving,Excellent! Consider investments for growth.
63642.0,15471.0,11839.0,3618.0,5610.0,9099.0,Stable,You're on track! Try to boost savings gradually.
135668.0,32981.0,25239.0,7712.0,11960.0,30127.0,Thriving,Excellent! Consider investments for growth.
128255.0,31179.0,23860.0,7291.0,11306.0,10369.0,,You're on track! Try to boost savings gradually.
,6037.0,4620.0,1411.0,2189.0,6869.0,Thriving,Excellent! Consider investments for growth.
144862.0,35216.0,26949.0,8235.0,12770.0,41328.0,Thriving,Excellent! Consider investments for growth.
78005.0,18963.0,,4434.0,6876.0,30533.0,Thriving,Excellent! Consider investments for growth.
139119.0,33820.0,25881.0,7908.0,12264.0,33883.0,Thriving,Excellent! Consider investments for growth.
106365.0,25857.0,19787.0,6046.0,9376.0,125566.0548680396,Stable,You're on track! Try to boost savings gradually.
164118.0,39898.0,,9330.0,,30593.0,,You're on track! Try to boost savings gradually.
29596.0,7194.0,5505.0,1682.0,2609.0,33615.55886450415,Thriving,Excellent! Consider investments for growth.
53866.0,13095.0,,3062.0,4748.0,6935.0,Stable,You're on track! Try to boost savings gradually.
55737.0,13549.0,10369.0,3168.0,4913.0,1505.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
140585.0,34177.0,26154.0,7992.0,12393.0,713.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
144040.0,35016.0,26796.0,8188.0,,31966.0,Thriving,Excellent! Consider investments for growth.
146020.0,35498.0,27165.0,8301.0,12872.0,47235.0,Thriving,Excellent! Consider investments for growth.
20661.0,5022.0,3843.0,1174.0,1821.0,7122.0,Thriving,Excellent! Consider investments for growth.
114439.0,27820.0,21289.0,6505.0,10088.0,26353.0,Thriving,Excellent! Consider investments for growth.
111357.0,27071.0,20716.0,6330.0,9816.0,25562.0,Thriving,Excellent! Consider investments for growth.
139503.0,33914.0,25952.0,7930.0,12298.0,45473.0,Thriving,Excellent! Consider investments for growth.
72326.0,17582.0,13455.0,4111.0,6376.0,19720.0,Thriving,Excellent! Consider investments for growth.
71571.0,17399.0,13314.0,4068.0,6309.0,15068.0,Thriving,Excellent! Consider investments for growth.
160146.0,38932.0,29793.0,9104.0,14118.0,29983.0,Stable,You're on track! Try to boost savings gradually.
107388.0,,19978.0,6105.0,9467.0,9013.0,Stable,You're on track! Try to boost savings gradually.
141750.0,34460.0,26370.0,8058.0,12496.0,20104.0,Stable,You're on track! Try to boost savings gradually.
38073.0,9255.0,7083.0,2164.0,3356.0,6578.0,Stable,You're on track! Try to boost savings gradually.
141626.0,34430.0,26347.0,8051.0,12485.0,5442.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
92588.0,22508.0,,5263.0,8162.0,27142.0,Thriving,Excellent! Consider investments for growth.
31046.0,7547.0,5775.0,1764.0,2736.0,7829.0,Thriving,Excellent! Consider investments for growth.
92991.0,22606.0,17299.0,5286.0,8197.0,17303.0,,You're on track! Try to boost savings gradually.
135359.0,32906.0,25181.0,7695.0,11932.0,30436.0,Thriving,Excellent! Consider investments for growth.
198589.0,48278.0,36945.0,11289.0,17507.0,877.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
136748.0,33244.0,25440.0,7774.0,12055.0,47338.0,Thriving,Excellent! Consider investments for growth.
30729.0,7470.0,5716.0,1746.0,2708.0,11184.0,Thriving,Excellent! Consider investments for growth.
161564.0,39277.0,30057.0,,14243.0,55105.0,Thriving,Excellent! Consider investments for growth.
84106.0,20446.0,15646.0,4781.0,7414.0,3202.0,At Risk,Critical: Immediate spending review needed. Focus on necessities.
61321.0,14907.0,11408.0,3486.0,5405.0,19409.0,Thriving,Excellent! Consider investments for growth.
159487.0,38772.0,29670.0,9066.0,14060.0,305.0,,Critical: Immediate spending review needed. Focus on necessities.
59310.0,14418.0,,3371.0,5228.0,13693.0,Thriving,Excellent! Consider investments for growth.
132727.0,32266.0,24692.0,7545.0,11700.0,31620.0,Thriving,Excellent! Consider investments for growth.
76481.0,18592.0,14228.0,4347.0,6742.0,18700.0,Thriving,Excellent! Consider investments for growth.
92715.0,22539.0,17248.0,5270.0,8173.0,28401.0,Thriving,Excellent! Consider investments for growth.
73413.0,17847.0,13657.0,4173.0,6471.0,20549.0,Thriving,Excellent! Consider investments for growth.
75718.0,18407.0,14086.0,4304.0,6675.0,12493.0,Stable,You're on track! Try to boost savings gradually.
156330.0,38004.0,29083.0,8887.0,13781.0,54278.0,Thriving,Excellent! Consider investments for growth.
142409.0,34620.0,26493.0,8096.0,12554.0,49643.0,Thriving,Excellent! Consider investments for growth.
177547.0,43162.0,33030.0,10093.0,15652.0,59620.0,Thriving,Excellent! Consider investments for growth.
